tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label
1.2379265431811277e+18,https://t.co/gahBQzVzw5,Pro-Life Pregnancy Center Opens Next Door to Abortion Clinic to Help Women and Save Babies https://t.co/gahBQzVzw5 https://t.co/81ZCSUPzye,oppose,no,train,0
1.3063521791213978e+18,https://t.co/tarwacNLZl,"The Pro-Life Generation knows that abortion doesn’t stop for a pandemic.

@StudentsfoLife leaders at @Mizzou, chalked life-affirming messages on their campus in order to spread awareness about how abortion harms women.

https://t.co/tarwacNLZl https://t.co/7nwIFfRczY",oppose,yes,train,0
1.12355113564049e+18,https://t.co/qBL7dMurRr,"To our many friends on all sides in Northern Ireland, we urge you to vote for a Pro-Life future in local elections tomorrow. Abortion destroys peace in our families, homes, hearts and nations. Vote Pro-Life! God Bless. @AontuIE @Toibin1 @annebrolly1 @Toibin1 @ModowdMichael https://t.co/qBL7dMurRr",oppose,yes,train,0
1.197973021593686e+18,https://t.co/pTVbAet3ay,"We so &lt;3 walking alongside you in the #prolife movement. 

#ThankYou for all you do to bring hope and help to communities throughout the world. 

Together, we will make abortion unwanted today and unthinkable for future generations.  #thankapregnancycenter https://t.co/pTVbAet3ay",oppose,no,train,0
1.2855894216566129e+18,https://t.co/FGgdnwfPjJ,"FemMajority: RT BlackWomensRJ: Unnecessary restrictions and obstacles can make it unclear how and if you can get an abortion. These same restrictions disproportionately impact Black women. No matter what barriers you may be facing, you have the right to … https://t.co/FGgdnwfPjJ",support,no,train,1
1.2248603099298243e+18,https://t.co/fGZSrmXAlN,"""Pregnant women who are turned away from clinics spiral into debt and bankruptcy at startlingly high rates, according to a groundbreaking new study."" #roevswade #prochoice https://t.co/fGZSrmXAlN https://t.co/O7zoOyOlaI",support,yes,train,1
1.24235211529882e+18,https://t.co/rN1GVT6xos,"Today, Texas Republicans suspended abortions and called for millions of deaths from Coronavirus to help the economy [even though it won’t].

Imagine being “pro-life” and letting millions of Americans die from a preventable cause. https://t.co/rN1GVT6xos",support,no,train,1
1.2919693797525258e+18,https://t.co/et3Rpq9vnu,"Legalized abortion is pro-life for 'mother endangered by unsafe intervention by quack doctors. 'Catholic Church sets timely abortion (1 month) as a sin absolved by ordinary priests w/o 'bishop's permission.  Legalized abortion is timely abortion of unformed fetus, not babies. https://t.co/et3Rpq9vnu",support,no,train,1
1.3560602756869857e+18,https://t.co/c8t5yGzLPt,"Abortion is a malicious and designed for only death of the unborn. 
Planned Parenthood should be held legally culpable for the death of millions of human beings. Babies https://t.co/c8t5yGzLPt",oppose,no,train,0
1.352703190307926e+18,https://t.co/VtUfgW09ha,"Today is the anniversary of #RoevWade that legalized abortion in the United States. Since then, nearly 62 million babies have tragically lost their lives to abortion.

Let us join one in another in prayer to bring an end to this violation on the dignity of human life. #prolife https://t.co/VtUfgW09ha",oppose,yes,train,0
1.2776986717447127e+18,https://t.co/4dxaD41CWA,"USA Chief Justice John Roberts and his 4 liberal colleagues ruled that the Louisiana law requiring doctors who perform abortions to have admitting privileges at nearby hospitals, violates the abortion rights the court first announced in the landmark Roe v. Wade decision in 1973. https://t.co/4dxaD41CWA",oppose,no,train,0
1.2526584382551286e+18,https://t.co/rSzSsxdB0U,"'They are knowingly causing harm to women to avoid a “direct abortion,” even though an embryo is never viable in an ectopic pregnancy. The logical loopholes that some Catholic hospitals create to be ‘pro-life' only serve to wreak havoc on patients' bodies'
https://t.co/rSzSsxdB0U https://t.co/qfaHtajDfu",support,no,train,1
1.3025170691126436e+18,https://t.co/9jtne35x1r,"Don't panic there are many ways we can help you get a free, safe and legal abortion in Northern Ireland.  We've put together useful info here.
Around the world millions of people take abortion pills at home safely. 
#selfmanagedabortion #prochoice
https://t.co/9jtne35x1r https://t.co/lAXQQRkdtJ",support,no,train,1
1.1837943969757635e+18,https://t.co/uIuH2VShp6,Pro-life advocate says new California campus abortion pill law 'violates conscience rights' of workers https://t.co/uIuH2VShp6 https://t.co/zFcYvE6a3O,oppose,no,train,0
1.366478776423637e+18,https://t.co/fQXPAqunzi,"Abortion allows humans to decide who LIVES and DIES based on personal desires.  

Personal desires, preferences, or plans shouldn’t play any role in a preborn child having LIFE outside the womb.   

#SaveTheBabyHumans #EndAbortion #Abortion #ProLife #ChooseLife #MyBodyMyChoice https://t.co/fQXPAqunzi",oppose,no,train,0
1.3552292249660826e+18,https://t.co/z30IYtBYk1,"Abortion giants like Planned Parenthood aren’t pro-woman—they hate women. By withholding information and exploiting women, abortionists prove they only care about one thing: profit from killing innocent children https://t.co/z30IYtBYk1",oppose,yes,train,0
1.277615497098363e+18,https://t.co/TqbWLOTPDt,"BREAKING NEWS: US Supreme Court puts women's lives at risk by refusing to allow states to regulate abortion.

Tune in live for the pro-life coalition's virtual rally to learn how we will fight back!

Begins in 10 minutes ➡️ https://t.co/TqbWLOTPDt",oppose,no,train,0
1.25071275104068e+18,https://t.co/pPHe0xO7gO,"#ProtestFromHome #czarnyProtest For safe access to abortion and sex education now! For pro-life people: the more sex education, the fewer abortions, the more safe abortions, the fewer deaths of women. What could be more pro-life?  #womensrightsarehumanrights https://t.co/pPHe0xO7gO",support,no,train,1
1.3620306820511457e+18,https://t.co/ujbiWs0Vg3,"How come when a woman has a miscarriage at 8-14 weeks it's tragic that they've lost their child whereas with abortion it's not only seen as okay to just murder an unborn child of the same age, it's also empowering? 🤔 https://t.co/ujbiWs0Vg3",oppose,no,train,0
1.2939574380063498e+18,https://t.co/qJOt76H9NN,"Dismemberment abortion is now illegal in Nebraska! The #NELeg just passed #LB814 into law. Today, we celebrate that pro-life senators ended a brutal procedure performed on living, preborn babies. Tomorrow, we continue advancing life so that all methods of abortion are unthinkable https://t.co/qJOt76H9NN",oppose,yes,train,0
1.161661570361045e+18,https://t.co/n8nx4agJkW,"There is no medical situation where abortion is needed to save the mother’s life (after viability). 

✨CHANGE MY MIND.✨

#prochoiceapologetics #prolife #ChangeMyMind #WednesdayThoughts #prochoice #WomensRights #abortion https://t.co/n8nx4agJkW",oppose,no,train,0
1.0692894058174669e+18,https://t.co/A3UauNwse2,"The promise of the coming hope is that people will be saved from pain, loss, and suffering. The first week of advent shows the light of life! #advent #hope #forlife #prolife https://t.co/A3UauNwse2",oppose,no,train,0
1.1748569576075223e+18,https://t.co/KoocRd1TCf,"Abortion tells women with unexpected pregnancies: ""You can't carry your child to term and...
Complete a college degree,
Have your dream career,
Achieve your goals.""

The pro-life movement tells women: ""Yes you can, and we're here to help!"" https://t.co/KoocRd1TCf",oppose,yes,train,0
1.0757756692236083e+18,https://t.co/xYigjBfxmS,NIH Director Francis Collins Says It’s “Pro-Life” to Use Aborted Baby Parts in Research https://t.co/xYigjBfxmS #prolife #Conservatives https://t.co/gVrdmSb85s,oppose,no,train,0
1.0788682195181773e+18,https://t.co/Tqac56I9ur,"Life is beautiful, even before birth! #FridayFeeling #prolife https://t.co/Tqac56I9ur",oppose,no,train,0
1.281577417983877e+18,https://t.co/xMQDWNDzj6,WRDA is a #prochoice organisation. We promote economic and social policy that enables women to raise a family and oppose welfare cuts that restrict women’s reproductive choices by forcing them into poverty. #visibleforceforchange Find out more here https://t.co/xMQDWNDzj6 https://t.co/tKVbQtWCLT,support,no,train,1
1.3063873945481708e+18,https://t.co/79PvQ44vUt,“More and more millennials are becoming pro-life...57% of 18-34 year-olds say that abortion is morally wrong...That’s up 50% over just two years.” - Lee Strobel  #ProLife #ChooseLife https://t.co/79PvQ44vUt,oppose,yes,train,0
1.213633089810899e+18,https://t.co/oVBBTFK6lb,"Eugenics and abortion violate the Natural Law Right to Life. 

IS THIS THE FACE OF YOUR ENEMY?

#SayNoToEugenics #PrayToEndAbortion #ProLife  #UnbornLivesMatter #LoveSavesLives #AbortionIsMurder #IAmProLife #LoveThemBoth https://t.co/oVBBTFK6lb",oppose,yes,train,0
1.0976003978485268e+18,https://t.co/ITirFDzy9D,"Mexican pro-life leader says abortion is making people selfish, dehumanized. https://t.co/ITirFDzy9D https://t.co/e2GyOmN6VL",oppose,no,train,0
1.2250318890958848e+18,https://t.co/qPdhrpYT6T,"🗣️ Abortion is normal. Abortion is a social good.

Support for abortion care is at an all time high, and the momentum is growing to protect access state by state. #MyRightMyDecision https://t.co/qPdhrpYT6T",support,no,train,1
1.191753006431318e+18,https://t.co/bH1269W1rG,"For this #ICPD25, governments must do more for #abortionaccess. Globally, 1 in 4 women will get an abortion in their lifetime, it should be safe and legal for ALL of them. #NairobiSummit 

Read our declaration here: https://t.co/bH1269W1rG https://t.co/DWfhEuRPN7",support,no,train,1
1.072551780616151e+18,https://t.co/zLwIpcJ7wi,"""It will be at least two years"" wrote Beth Ryan in the December 1988 issue of the Womanist. Turns out that women had to wait much, much longer - until 2017 - to get access to medical abortions. #riseuparchive #womenshistory #feminism #abortion #prochoice https://t.co/zLwIpcJ7wi https://t.co/NNNTUmMx4g",support,no,train,1
1.116697315237036e+18,https://t.co/rFnevBTVm8,"Roe v. Wade wasn’t the beginning of abortion in America — rather, it allowed people to access abortion legally and prevented people dying from unsafe, illegal abortions. #StopTheBans #WeWontGoBack https://t.co/rFnevBTVm8",support,no,train,1
1.2491049551407227e+18,https://t.co/fH1d6X2DKx,"OBGYN Confirms: “Abortion Ends the Life of One Human Being and Harms the Other” 

#prolife #AbortionIsMurder

https://t.co/fH1d6X2DKx https://t.co/eU78DanOCh",oppose,no,train,0
1.0351224282954342e+18,https://t.co/RimakONczN,"The abortion industry is running out of doctors to kill babies. So it wants women to kill babies at home. My @RepStandard column ""Kill your baby at home. Doctors are finding abortions too traumatic"" #ProLife #abortion @abort67 #Feminism #AbortionIsMurder https://t.co/RimakONczN https://t.co/5huaQ4uwFc",oppose,no,train,0
1.366433789229097e+18,https://t.co/v8If2ks3d9,"You can help every child get the birthday they deserve! Start a Facebook fundraiser, save lives, and get a free Pro-Life t-shirt as a thank-you gift! https://t.co/v8If2ks3d9",oppose,no,train,0
1.1210513178190643e+18,https://t.co/lY3cK0oQLW,"Friends for Life, Fontbonne's pro-life club, held its annual Blood Drive recently.  Students and faculty enthusiastically donated a total of 19 pints of blood to the NY Blood Center. This effort has the potential of saving 57 lives! ❤️ https://t.co/lY3cK0oQLW",oppose,no,train,0
1.0500274322316902e+18,https://t.co/j7Fypo2AD4,World: Pope compares abortion to hiring a hit man to solve problems https://t.co/j7Fypo2AD4 @theage https://t.co/kMalCzwRAH,oppose,yes,train,0
1.2830504732060303e+18,https://t.co/oUcfG8QkxN,"“The RHPA will vastly increase access to safe, legal abortion and enable Virginians - particularly those living at the margins of our communities - to access the care they need, when they need it here in the Commonwealth!” - @ProtectChoice #ReproFreedom4VA https://t.co/oUcfG8QkxN",support,no,train,1
1.2729195966647951e+18,https://t.co/EybIuRdgYO,"Did you know we have an internship program?

You can be paid to save babies and advance the pro-life cause and earn a college credit!

Call our office at 314-827-4039 if you have any questions or check out https://t.co/EybIuRdgYO for more information!

#ProLife #ProLifeGeneration https://t.co/TdVB2FPUug",oppose,no,train,0
1.1689175067084268e+18,https://t.co/RkJFVdmzg5,"I'll be there! ✨ Tara will be standing strong for life this Saturday at the March for Their Lives in Belfast. Tara, a passionately pro-life student at Queen's University, believes that all life has value and that mothers &amp; babies deserve better than abortion. 

#whywemarch https://t.co/RkJFVdmzg5",oppose,no,train,0
1.3631187108404593e+18,https://t.co/t56oB3m8Gt,"Safe, legal abortion, access to full reproductive health care and freedom from sexual violence and forced labor are all part of the fight for #SocialJustice on @UN World Social Justice Day. Join the fight! https://t.co/t56oB3m8Gt https://t.co/1NzR3JsZ2w",support,no,train,1
1.2381478660419502e+18,https://t.co/6PMaxluYeT,"Being pro-life means recognizing the needs of both mother and child and supporting them both with love, resources, and relationship. Together, we can end abortion by offering help and hope to women facing unplanned pregnancies so they feel empowered to choose life. https://t.co/6PMaxluYeT",oppose,no,train,0
1.3515842727301243e+18,https://t.co/4X1wgZaALC,"The language @wweek uses in it's headline borrows a false phrasing from anti-abortion groups. 😡 ""late term abortion"" is medically false. This facility provided abortions later in pregnancy, filling a vital need in a community that purports to support the health of women. https://t.co/4X1wgZaALC",support,no,train,1
1.0225710194234163e+18,https://t.co/xNCafNArHW,"“Woman Pregnant With Twins Takes Abortion Pill, Pro-Life Doctor Saves Them Before They Die”
 https://t.co/xNCafNArHW https://t.co/n4i0DY5PcH",oppose,no,train,0
1.1920646544215122e+18,https://t.co/QwhgpimBSF,"Hypocrisy - San Francisco calls Ohio a bad state because it requires women be informed before they have an abortion. Yet, the city does business with China, the country that forces women to have abortions. #ProLife https://t.co/QwhgpimBSF https://t.co/AYaW6jZYvh",oppose,no,train,0
1.1652310492590612e+18,https://t.co/yPqYRqxwLE,"Laminaria sticks do not result in the termination of a fetus. They’re only used to help prepare your body for the #abortionprocedure. However, due to the dilation of your cervix, they may increase your risk for miscarriage or other complications... https://t.co/yPqYRqxwLE https://t.co/TOo13T7B1k",oppose,no,train,0
1.2704595456351683e+18,https://t.co/yQI0OK4lzI,"I am honored to have earned the endorsement of @SBAList! 

“Protecting life is a deeply personal commitment for Renee. She knows firsthand that adoption is a loving and lifesaving option, that pro-life is pro-woman, and that every child has inherent potential and... https://t.co/yQI0OK4lzI",oppose,no,train,0
1.1327630915888824e+18,https://t.co/WOJAmSWThh,Men cause 100% of abortions. They cause children to end up in foster care. #Ejaculation #StopTheBans #MenCauseAbortions @PPact #prochoice #ProLife #ImpeachDonaldTrump #ImpeachTrump #ImpeachmentHearings https://t.co/WOJAmSWThh,support,no,train,1
1.081906833831252e+18,https://t.co/JLTNrvKErC,"The miracle of God allowing seed to grow in the ground, of allowing a fetus to grow in a womb is the Lord’s power to do anything he wants https://t.co/JLTNrvKErC",oppose,no,train,0
1.2120793985365975e+18,https://t.co/shwxfJfmAP,"Banning abortion doesn’t result in more children being born, in happy families being made, or women being “happy” they were forced into pregnancy. It results in women dying, children being abandoned, and lives being ruined. #prolife #prochoice https://t.co/shwxfJfmAP",support,yes,train,1
1.1211054956606095e+18,https://t.co/PeJpMZ2R1z,Abortion Stops A Beating Heart!  #WednesdayWisdom #abortion #prolife #maga https://t.co/PeJpMZ2R1z,oppose,no,train,0
1.1658165011081871e+18,https://t.co/KGEDROTTiu,We are sacrificing children because society has told us that they are an inconvenience. What a shame? #ProLife #babies #prolifegen👣👣 https://t.co/KGEDROTTiu,oppose,yes,train,0
1.2791480899332506e+18,https://t.co/IReO0RAQYb,Debunk the myth that abortion is safe. Abortion by definition can never be safe. Pro-Life is a Woman’s Right to Life. https://t.co/IReO0RAQYb,oppose,no,train,0
1.2589096644749558e+18,https://t.co/zMp65K0jLr,We are the pro-life generation and we are ready to abolish abortion! https://t.co/zMp65K0jLr,oppose,no,train,0
1.1688877944308163e+18,https://t.co/IP54wYHJKr,#TuesdayThoughts Did you know? Abortion in the U.S. has has killed more than 10 TIMES AS MANY HUMAN BEINGS as the nazis killed in the holocaust!! #AbortionHolocaust  #EndAbortion #Prolife #babiesrightsarehumanrights https://t.co/IP54wYHJKr,oppose,no,train,0
1.187052832924586e+18,https://t.co/KTk4babXAU,"""It places the blame on the person who’s had an abortion, as if they just did something wrong to need one” Abortion isn't a shameful decision and we must not let even our #ProChoice politicians treat it that way! https://t.co/KTk4babXAU https://t.co/Pik6cMxVq2",support,yes,train,1
1.1989687181869425e+18,https://t.co/fyEvBtvQdB,"Conceived in rape and nearly aborted, the law saved my life and I used my legal skills to try to save others:
Photo on the right is in 1995 when I opened my own family law practice, 8 months after becoming an attorney in November 94. I started #prolife speaking in December 94. https://t.co/fyEvBtvQdB",oppose,yes,train,0
1.0453131831314186e+18,https://t.co/n35003ht56,"The ULTIMATE #PayBack against the #Democrats' shenanigans that Judge #BrettKavanaugh can do if he gets confirmed is to OVER-TURN the case Roe v. Wade.

What he'll have gone through in torment is worth the Lives SAVED when #Abortion becomes ILLEGAL !!!

#RoeVWade
#Kavanaugh https://t.co/n35003ht56",oppose,no,train,0
1.2345693513968067e+18,https://t.co/RyxMvntwBU,"The pro-life generation is energized to abolish abortion.

They are ready to work every day to make abortion illegal and unthinkable! https://t.co/RyxMvntwBU",oppose,no,train,0
1.1744612685745193e+18,https://t.co/SQN0kDQ3lF,"Thank you @SenatorTimScott for such an impassioned defense of children on @marthamaccallum just now. “Let’s not fight about infanticide.” Certainly, the left &amp; right can agree that it’s barbaric and unacceptable: 2k fetus corpses in an abortion doctor’s house. #ProLife https://t.co/SQN0kDQ3lF",oppose,no,train,0
1.2575087535423939e+18,https://t.co/j8xw1W4di8,"At Dr Jumbe abortion Center we offer pain free, safe, quick and affordable services with a bonus of womb cleaning after the abortion process. Simply contact or WhatsApp 0n +27656911771 https://t.co/j8xw1W4di8",support,no,train,1
1.1674345514020946e+18,https://t.co/9Gb7fmj5jy,The traditional tools in the pro-life movement – political advocacy and material support for pregnant women – are necessary and important. But the long-term transformational power of discipleship is irreplaceable if we are to truly “end abortion.” https://t.co/9Gb7fmj5jy https://t.co/1NLeIuEcbR,oppose,no,train,0
1.063833987079123e+18,https://t.co/iwd5iPfhaL,"Abortion is Murder: Pro-life activists content that abortion kills the embryo which is the initial stage of human dvt; It converts the woman from a future mother to ""mother of the late"" hence stigmatizing forever. @EzekielMutua @MOH_Kenya @SicilyKariuki #MarieStopesAbortionsBan https://t.co/iwd5iPfhaL",oppose,yes,train,0
1.0623452098776187e+18,https://t.co/0yUya7oFIK,"The debate over abortion cannot be won only in the courtroom or the legislature. Abortion clinics are facing a new challenge, but this time it’s not from the pro-life movement. Mail order abortion pills could be a game changer. https://t.co/0yUya7oFIK https://t.co/QLDSzrKpj3",oppose,no,train,0
1.2780056069437235e+18,https://t.co/86f59ZVnoY,"US Bishops' Pro-Life #Archbishop says Supreme Court's Decision Continues ""Cruel Precedent"" and “Abortion violently ends the life of a child..."" FULL TEXT @USCCB
https://t.co/86f59ZVnoY https://t.co/KSHEOXtWTd",oppose,no,train,0
1.2279699421982228e+18,https://t.co/rI8R8JS6pf,Billboard Companies are Censoring Pro-Life Billboards Like This One: “Abortion Endangers Us” https://t.co/rI8R8JS6pf #HomePosts #Opinion via @LifeNewsHQ https://t.co/lXpWtGrR6N,oppose,no,train,0
1.2702423402049946e+18,https://t.co/HwW7cvDPxc,"Nakakainggit!
If only we also have leaders that are pro-life that they will also exhaust every way possible to prevent the spread rather than reacting only when it’s already there...stopping the community transmission NOW can save more lives...if only we have leaders like this😌 https://t.co/HwW7cvDPxc",oppose,yes,train,0
1.2852441917491364e+18,https://t.co/4aJO35IPxZ,"Meanwhile... 

These assholes aren’t “pro-life” as they send children back to school knowing they’ll end up getting their classmates, faculty and parents sick &amp; inevitably lead to the deaths of countless people. https://t.co/4aJO35IPxZ https://t.co/EOpecyzypr",support,no,train,1
1.3540365172163994e+18,https://t.co/ClOR21xBgQ,"Using the argument that the unborn child is not human one moment, but is human the next, as justification for abortion is scientifically flawed. The unborn child has always been human from the moment they were created; the moment of conception. 

#WeStandforLife #ChooseLife https://t.co/ClOR21xBgQ",oppose,no,train,0
1.2129012601957048e+18,https://t.co/wlkIgRdQ86,"One of the most disturbing things about the #prolife movement is that they would rather let a child die from pregnancy, than allow them abortion care to not only save their lives, but give them back their childhood. It’s alarming how many support child pregnancy. #prochoice https://t.co/wlkIgRdQ86",support,yes,train,1
1.2080701584613622e+18,https://t.co/TaycSOSBX8,"Did you know the abortion pill can be reversed?

If a woman has only taken the first pill, she can stop the effects with the help of a trained doctor.

Call 877-558-0333 to learn more.

#RU486 #abortion #Bound4LIFE #prolife https://t.co/TaycSOSBX8",oppose,no,train,0
1.3087945757005906e+18,https://t.co/VXDmrAg36I,"Chemical abortions are not safe. Here are the statistics to prove it.

#chemicalabortions #prolife #prolifegeneration #prochoice #prolifegen #humanrights #prolifefeminist #anglicansforlife #anglicans https://t.co/VXDmrAg36I",oppose,yes,train,0
1.1828640924379955e+18,https://t.co/L1WXIXQv5m,"Our bodies, our rights - but if LNP win power next election Bernie Bigot Finn has promised to attempt to take those rights away. Shameful to see how many state resources are going to protect the sexists! @DanielAndrewsMP shame on you! This legislation will kill people! #ProChoice https://t.co/L1WXIXQv5m",support,no,train,1
1.0233203717333811e+18,https://t.co/SRzEQmLQ5g,"“Abortion casts the unborn out of human communion... the essence of pro-life work is to cause the world to be put back together again... we will not tolerate any outcast members...”

-Dr. Monica Miller, author of “Abandoned” and “I Was a Stranger” and Red Rose Rescuer https://t.co/SRzEQmLQ5g",oppose,no,train,0
1.3606884515789537e+18,https://t.co/33b47RHOE2,Systematically assigning a code to something as evil as abortion diminishes the importance of human life. #RightToLife #ProLife https://t.co/33b47RHOE2,oppose,no,train,0
1.2109217865665618e+18,https://t.co/PVRSR4zuUs,"“A voice was heard in Ramah,
sobbing and loud lamentation;
Rachel weeping for her children...” Mt. 2:18

Since 1973, abortion has taken over 60 million innocent lives in the U.S.

No More!

Holy Family, guide us to victory #ProLife #FeastoftheHolyInnocents #Prayer #Fasting #JMJ https://t.co/PVRSR4zuUs",oppose,yes,train,0
1.2410192210663342e+18,https://t.co/4YCe0Fjx2M,"Abortion stops a beating heart, destroys a life, and ends a generation. We must act to protect future generations.

#Savethebabyhumans; #Endabortion; #Abortion; #Prolife; #mybodymychoice https://t.co/4YCe0Fjx2M",oppose,yes,train,0
1.273655416107516e+18,https://t.co/BzrQP7DWX7,The @TNHouseReps  just passed arguably the best Pro-Life bill seen to date. I hope the @tnsenate will return to work &amp; pass the same version. Precious lives will be saved if we complete the passage of this law https://t.co/BzrQP7DWX7,oppose,no,train,0
1.1697192392062648e+18,https://t.co/E4ogZn0v0G,"Mother Teresa was right, the right to abortion has ultimately destroyed our societies. #prolife #UK https://t.co/E4ogZn0v0G",oppose,yes,train,0
1.3653740472955822e+18,https://t.co/1Uli9qD8sf,"We help give women the confidence to choose life, knowing they are supported and loved.

Through sidewalk counseling and promoting life-affirming options through Wisconsin's pregnancy resource centers, Pro-Life Wisconsin is saving lives. 

Get involved: https://t.co/1Uli9qD8sf https://t.co/CzpZa6zNQn",oppose,yes,train,0
1.3530025313838735e+18,https://t.co/HDfLFfvm6q,"If you’re claiming to be #prolife the @POTUS needs to hear your voice on this. Abortion is not healthcare. 

If you don’t believe me, Google the procedure. https://t.co/HDfLFfvm6q",oppose,yes,train,0
1.0524164552901018e+18,https://t.co/afknQlw0eT,Labor's abortion bill won't stop the pain for mothers in crisis. It will just make abortion more accessible. Coercion will be easier than ever. Offering options outside a clinic will be illegal. So sad. #qldpol #abortiondebateqld https://t.co/afknQlw0eT,oppose,no,train,0
1.1306490063072584e+18,https://t.co/7AZxFL3qZn,"Eugenics and abortion violate the Natural Law Right to Life. 

IS THIS THE FACE OF YOUR ENEMY?

#SayNoToEugenics #ProLife #PrayToEndAbortion #AbortionIsMurder #CreatedByGOD https://t.co/7AZxFL3qZn",oppose,yes,train,0
1.353455054489936e+18,https://t.co/NDZk7H8Hlj,"A pure form of Satanism’s law of reversal, “Satanists say ‘Abortions save lives’ on billboard outside Houston” because serial murder apparently saves lives

https://t.co/NDZk7H8Hlj
#Abortion #Prolife #Prochoice #Plannedparenthood #Satanism #Satanictemple https://t.co/b6mMHxkRJs",oppose,no,train,0
1.2936372480601416e+18,https://t.co/g7ecUkMQiI,"Why do we call these Control Freaks 'Pro-Life""?
They are Pro-Suffering... https://t.co/g7ecUkMQiI https://t.co/Yd5YHzq1WI",support,no,train,1
1.0554649033629164e+18,https://t.co/NuZK0zHKy7,"""When it comes to the life-or-death choice of abortion, parents should not be able to discriminate against children based on a protected status such as race, sex, or #DownSyndrome."" https://t.co/NuZK0zHKy7 #ProLife https://t.co/58U6fJiIbx",oppose,no,train,0
1.1179570511525028e+18,https://t.co/SlKF8b8T7P,"Roe v. Wade wasn’t the beginning of abortion in America — rather, it allowed people to access abortion legally and prevented people dying from unsafe, illegal abortions.

That's why we are taking AZ to court for harmful, unnecessary abortion restrictions: https://t.co/SlKF8b8T7P https://t.co/s5QimSZbEw",support,no,train,1
1.1777662102739722e+18,https://t.co/dIv8Er0I0y,"If your #prolife doesn't care about the planet that unborn kids will be born onto, you're doing it wrong!

#climatestrikeottawa 
#climatestrikecanada 
#GlobalClimateStrike 
#climatestrike #Ottawa
#climatego #EcoOtt 
#ClimateChange
#ClimateCrisis  #ClimateAction https://t.co/dIv8Er0I0y",support,no,train,1
1.0752393910172099e+18,https://t.co/jKZx8AADVJ,"There is No Gender Gap on Abortion, Women are Just as Pro-Life as Men https://t.co/jKZx8AADVJ #prolife #ProLifeWoman https://t.co/VIgC2SIium",oppose,no,train,0
1.2281579601505075e+18,https://t.co/zHGAYGIURR,LifeNews: Billboard Companies are Censoring Pro-Life Billboards Like This One: “Abortion Endangers Us” https://t.co/zHGAYGIURR https://t.co/DCeNDnUpgO,oppose,no,train,0
1.1803016634977853e+18,https://t.co/fTucx0Kv1c,Imagine if politicians used the ‘I’m personally pro-life but…” line for other social injustices? Abortion kills a human being. Do something to stop it! #Elxn43 #cndpoli https://t.co/fTucx0Kv1c,oppose,no,train,0
1.1850053671572808e+18,https://t.co/PWgR0UyCxU,Here in Kansas there is a great pregnancy center called Advice and Aid! They offer free medical help and stay with the families years afterwards! #anewkindofbrave #prolife #pregnancy #pregnancyhelp https://t.co/PWgR0UyCxU,oppose,no,train,0
1.3599239686192005e+18,https://t.co/t2TrHaJbrU,"Planned Parenthood Found a New Way to Profit off of Hurting Children and It Explains a Lot 
Planned Parenthood is widely known for ... https://t.co/t2TrHaJbrU https://t.co/JLxbfYxj1y",oppose,no,train,0
1.2059165040232735e+18,https://t.co/o5DSk6rbOZ,These people have lost their minds. They plan to harass women because they believe people should especially refrain from getting #abortions around #Christmas. I hope the women they harass have the energy to return the favor &amp; let them know what they think about them. #prolife https://t.co/o5DSk6rbOZ,oppose,no,train,0
1.300787020944601e+18,https://t.co/B68U4jZ9Cq,"Abortion is wrong, Abortion is murder, yen yen yen. This is one of d end products of unwanted pregnancy. Kids with no good parental care will probably end up as a criminal, take it or leave it. One day, u'll be their victim, and u'll finally understand why abortion is not wrong. https://t.co/B68U4jZ9Cq",support,no,train,1
1.351585845917184e+18,https://t.co/xnJeLTW6Gv,"Unsafe abortion is still killing tens of thousands of women around the world. Nearly all unsafe abortions (97%) are in developing countries. It remains one of the most neglected #SRH problems in the world today.
UNSAFE ABORTION KILLS!

Talk to us on 0800208585.
#ChoiceNotChance https://t.co/xnJeLTW6Gv",support,yes,train,1
1.2305527454904197e+18,https://t.co/CftbAzyOP8,Abortion is the greatest violation of human rights in our time.  #prolife https://t.co/CftbAzyOP8,oppose,yes,train,0
1.2261813941974016e+18,https://t.co/f642WKwSwo,The ACLJ has filed a critical amicus brief in support of a crucial pro-life law to defend innocent babies born with disabilities. Every child deserves a chance at life. Show your support for this law by signing our petition today.https://t.co/f642WKwSwo https://t.co/XNl6TzU75r,oppose,yes,train,0
1.28639729653239e+18,https://t.co/HTCKEGm9Tx,"""Be Pro-Life rather than  Anti-Abortionist, 
having a positive outlook on life will result in you 
 achieving your goal with ease, than in chaos ."" #PstAngel
#MotivationalQuotes #fridaymorning #FridayThoughts #FridayMotivation #quotesoftheday #quotesdaily #TGIF https://t.co/HTCKEGm9Tx",oppose,no,train,0
1.2305404124499395e+18,https://t.co/vBPzi2TNWz,"For the doubters - nearly 1,000 mothers have successfully reversed their abortion choice. 

Denying the fact that abortion pill reversal works minimizes the fight these women endured to save their babies. 

Just another way #ProLife is #ProWoman. 
#APRSavesLives https://t.co/vBPzi2TNWz",oppose,yes,train,0
1.2991153315379937e+18,https://t.co/DF9eXMT7sk,"The ultrasound is one of the top life-saving breakthroughs in history.

In 1973 when Roe v. Wade was decided, there was no window to the womb.

But ultrasounds on our Instagram feed and on our fridges remind us that we were once there, and that they are our brothers and sisters. https://t.co/DF9eXMT7sk",oppose,no,train,0
